spark-tw;100000037167328&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;697234241&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100002413556226&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;537119153;Erica Li;October 19, 2017
spark-tw;100001341202337;Erica Li;October 19, 2017
spark-tw;579560274;Erica Li;October 19, 2017
spark-tw;100000070516992;Erica Li;October 18, 2017
spark-tw;100001398343096;Erica Li;October 18, 2017
spark-tw;100000727874362;Erica Li;October 18, 2017
spark-tw;100000104929287;Erica Li;October 18, 2017
spark-tw;100000170598864;Erica Li;October 18, 2017
spark-tw;100000079784573;Erica Li;October 18, 2017
spark-tw;100001188860081;Erica Li;October 18, 2017
spark-tw;100001214902509;Erica Li;October 17, 2017
spark-tw;789214763;Erica Li;October 16, 2017
spark-tw;1457222153;Erica Li;October 16, 2017
spark-tw;1622397487;Erica Li;October 16, 2017
spark-tw;100000295444754;Erica Li;October 15, 2017
spark-tw;1657367970;Erica Li;October 14, 2017
spark-tw;100000012259041;Erica Li;October 14, 2017
spark-tw;100002715448725;Erica Li;October 13, 2017
spark-tw;100000355570627;Erica Li;October 12, 2017
spark-tw;100006284831062;Chongkai Calvin Hong;October 7, 2017
spark-tw;715324330;Erica Li;October 7, 2017
spark-tw;1805997976;Yang Li Wei;October 4, 2017
spark-tw;100000303383988;Erica Li;October 1, 2017
spark-tw;100002496984868;Yang Li Wei;October 1, 2017
spark-tw;1354687011;Erica Li;September 30, 2017
spark-tw;100001695752513;Erica Li;September 30, 2017
spark-tw;100000326950861;Erica Li;September 30, 2017
spark-tw;100000331794104;Erica Li;September 30, 2017
spark-tw;100002163438524;Erica Li;September 30, 2017
spark-tw;100000509792980;Erica Li;September 30, 2017
spark-tw;100000145877177;Erica Li;September 30, 2017
spark-tw;618274557;Erica Li;September 30, 2017
spark-tw;1841254255;Erica Li;September 30, 2017
spark-tw;100001450879793;Erica Li;September 30, 2017
spark-tw;1324975976;Erica Li;September 30, 2017
spark-tw;100000121115799;Erica Li;September 30, 2017
spark-tw;100014096527041;Erica Li;September 30, 2017
spark-tw;100002659775373;Erica Li;September 30, 2017
spark-tw;1033479704;Erica Li;September 30, 2017
spark-tw;100000132891146;Erica Li;September 30, 2017
spark-tw;1828480602;Erica Li;September 30, 2017
spark-tw;580024854;Erica Li;September 30, 2017
spark-tw;48900125;Erica Li;September 30, 2017
spark-tw;100000222399706;Yang Li Wei;September 30, 2017
spark-tw;100000233284114;Erica Li;September 30, 2017
spark-tw;854204642;Erica Li;September 29, 2017
spark-tw;100000272015313;Erica Li;September 29, 2017
spark-tw;100000062021977;Erica Li;September 29, 2017
spark-tw;100000278407129;Erica Li;September 29, 2017
spark-tw;100001481485315;Erica Li;September 28, 2017
spark-tw;1664555481;Erica Li;September 28, 2017
spark-tw;100000237167219;Erica Li;September 28, 2017
spark-tw;100001877976492;Erica Li;September 28, 2017
spark-tw;1518143348;Erica Li;September 27, 2017
spark-tw;1648460432;Erica Li;September 27, 2017
spark-tw;100000032632359;Erica Li;September 27, 2017
spark-tw;100000258152124;Erica Li;September 27, 2017
spark-tw;100000721194461;Erica Li;September 27, 2017
spark-tw;668982279;Erica Li;September 26, 2017
spark-tw;1191328189;Erica Li;September 26, 2017
spark-tw;1800005494;Erica Li;September 26, 2017
spark-tw;687043796;Erica Li;September 26, 2017
spark-tw;100000392056799;Erica Li;September 25, 2017
spark-tw;100005468132897;Erica Li;September 25, 2017
spark-tw;1405757230;Erica Li;September 25, 2017
spark-tw;1414716673;Erica Li;September 25, 2017
spark-tw;1076977155;Erica Li;September 25, 2017
spark-tw;100001594260255;Erica Li;September 25, 2017
spark-tw;627738267;Erica Li;September 25, 2017
spark-tw;100006504616081;Yang Li Wei;September 25, 2017
spark-tw;100000050786633;Yang Li Wei;September 25, 2017
spark-tw;100001478725298;Erica Li;September 25, 2017
spark-tw;100009625806144;Erica Li;September 24, 2017
spark-tw;100000098462004;Yang Li Wei;September 24, 2017
spark-tw;100001212286811;Erica Li;September 23, 2017
spark-tw;1588696329;Yang Li Wei;September 20, 2017
spark-tw;100000249173145;Erica Li;September 20, 2017
spark-tw;1104117354;Erica Li;September 19, 2017
spark-tw;1805472344;Erica Li;September 19, 2017
spark-tw;1280138086;Erica Li;September 19, 2017
spark-tw;100002407076773;Erica Li;September 18, 2017
